Size,Type,Stages,Class,Style,Code,Cv_design,l,w,lw,A,n0,Ah,St,Stroke,Deadlift,l/w,dH,Rows,s1_d,s2_d,s3_d,s4_d,s1_dP,s2_dP,s3_dP,s4_dP,Arrangement,alpha,rowGap
12,H,3,015,E,CU-12-015-3001-H-E,301.5,6,6,0.018849556,2.82743E-05,432,-4.85,0.3,118,13.4,1,6,13,6,6,6,,0.334,0.332,0.334,,4/8/12/12/16/20/24/32/40/48/64/76/76,0.7,2.22
12,H,3,015,Q,CU-12-015-3001-H-Q,507,6,6,0.018849556,2.82743E-05,760,-4.85,0.3,118,13.4,1,6,13,6,6,6,,0.334,0.332,0.334,,12/24/40/56/76/92/108/120/124/124/124/124/124/124/124/124/124/,0.7,2.29
12,H,4,015,L,CU-12-015-4001-H-L,575.2,6,6,0.018849556,2.82743E-05,988,-4.85,0.3,118,13.4,1,6,13,6,6,6,6,0.25,0.25,0.25,0.25,,0.7,2.22
12,H,4,015,L,CB-12-015-4001-H-L,530.9,6,6,0.018849556,2.82743E-05,912,-4.85,0.3,118,28.1,1,6,12,6,6,6,6,0.25,0.25,0.25,0.25,,0.7,2.14
12,H,4,015,E,CU-12-015-4001-H-E,233.4,6,6,0.018849556,2.82743E-05,375,-4.85,0.3,118,13.4,1,6,13,6,6,6,6,0.25,0.25,0.25,0.25,8/8/8/12/16/16/24/28/36/44/56/72/76,0.7,2.22
12,H,4,015,Q,CU-12-015-4001-H-Q,439.1,6,6,0.018849556,2.82743E-05,760,-4.85,0.3,118,13.4,1,6,13,6,6,6,6,0.25,0.25,0.25,0.25,8/16/32/44/60/68/76/76/76/76/76/76/76,0.7,2.29
12,S,1,030,L,CB-12-030-1001-S-L,3064,95,20,0.252831853,0.0018791,32,-4.85,0.3,118,28,4.75,29.72884907,-,-,-,-,,1,-,-,,,0.779,4.43
12,S,1,030,L,CU-12-030-1001-S-L,3272,101,20,0.264831853,0.00199778,32,-4.85,0.3,118,13.2,5.05,30.17431592,-,-,-,-,,1,-,-,,,0.779,4.43
12,H,1,030,L,CU-12-030-1001-H-L,2463,6,6,0.018849556,2.82743E-05,1564,-4.85,0.3,118,13.2,1,6,23,6,-,-,,1,-,-,,,0.9467,-1.52
12,H,1,030,L,CB-12-030-1001-H-L,2141.8,6,6,0.018849556,2.82743E-05,1360,-4.85,0.3,118,28,1,6,20,6,-,-,,1,-,-,,,0.9467,-1.58
12,H,1,030,E,CU-12-030-1001-H-E,962.6,6,6,0.018849556,2.82743E-05,616,-4.85,0.3,118,13.2,1,6,23,6,-,-,,1,-,-,,4/8/8/8/8/8/12/12/12/16/16/20/20/24/28/32/36/40/48/56/64/68/68/,0.9467,-1.52
12,H,1,030,Q,CU-12-030-1001-H-Q,1894,6,6,0.018849556,2.82743E-05,1212,-4.85,0.3,118,13.2,1,6,23,6,-,-,,1,-,-,,8/8/16/20/28/36/44/52/56/60/68/68/68/68/68/68/68/68/68/68/68/68/68,0.9467,-1.52
12,H,2,030,L,CU-12-030-2001-H-L,813.5,6,6,0.018849556,2.82743E-05,988,-4.85,0.3,118,13.4,1,6,13,6,6,-,,0.5,0.5,-,,,0.7,2.22
12,H,2,030,L,CB-12-030-2001-H-L,750.9,6,6,0.018849556,2.82743E-05,912,-4.85,0.3,118,28.1,1,6,12,6,6,-,,0.5,0.5,,,,0.7,2.14
12,H,2,030,E,CU-12-030-2001-H-E,303.9,6,6,0.018849556,2.82743E-05,372,-4.85,0.3,118,13.4,1,6,13,6,6,-,,0.5,0.5,-,,8/8/8/12/12/16/20/24/32/40/52/64/76/,0.7,2.29
12,H,2,030,Q,CU-12-030-2001-H-Q,621,6,6,0.018849556,2.82743E-05,760,-4.85,0.3,118,13.4,1,6,16,6,6,-,,0.5,0.5,-,,8/16/32/44/60/68/76/76/76/76/76/76/76,0.7,2.29
12,H,3,030,L,CU-12-030-3001-H-L,664.2,6,6,0.018849556,2.82743E-05,988,-4.85,0.3,118,13.4,1,6,13,6,6,6,,0.334,0.332,0.334,,,0.7,2.22
12,H,3,030,L,CB-12-030-3001-H-L,594.6,6,6,0.018849556,2.82743E-05,912,-4.85,0.3,118,28.1,1,6,12,6,6,6,,0.334,0.332,0.334,,,0.7,2.14
12,H,3,030,E,CU-12-030-3001-H-E,301.5,6,6,0.018849556,2.82743E-05,432,-4.85,0.3,118,13.4,1,6,13,6,6,6,,0.334,0.332,0.334,,4/8/12/12/16/20/24/32/40/48/64/76/76,0.7,2.22
12,H,3,030,Q,CU-12-030-3001-H-Q,507,6,6,0.018849556,2.82743E-05,760,-4.85,0.3,118,13.4,1,6,13,6,6,6,,0.334,0.332,0.334,,12/24/40/56/76/92/108/120/124/124/124/124/124/124/124/124/124/,0.7,2.29
12,H,4,030,L,CU-12-030-4001-H-L,575.2,6,6,0.018849556,2.82743E-05,988,-4.85,0.3,118,13.4,1,6,13,6,6,6,6,0.25,0.25,0.25,0.25,,0.7,2.22
12,H,4,030,L,CB-12-030-4001-H-L,530.9,6,6,0.018849556,2.82743E-05,912,-4.85,0.3,118,28.1,1,6,12,6,6,6,6,0.25,0.25,0.25,0.25,,0.7,2.14
12,H,4,030,E,CU-12-030-4001-H-E,233.4,6,6,0.018849556,2.82743E-05,375,-4.85,0.3,118,13.4,1,6,13,6,6,6,6,0.25,0.25,0.25,0.25,8/8/8/12/16/16/24/28/36/44/56/72/76,0.7,2.22
12,H,4,030,Q,CU-12-030-4001-H-Q,439.1,6,6,0.018849556,2.82743E-05,760,-4.85,0.3,118,13.4,1,6,13,6,6,6,6,0.25,0.25,0.25,0.25,8/16/32/44/60/68/76/76/76/76/76/76/76,0.7,2.29
12,S,1,060,L,CB-12-060-1001-S-L,3057,115,20,0.292831853,0.0022747,38,-4.85,0.3,145,27.7,5.75,31.07175638,-,-,-,-,,1,-,-,,,0.5286,3.15
12,S,1,060,L,CU-12-060-1001-S-L,3397,128,20,0.318831853,0.00253184,38,-4.85,0.3,145,13.6,6.4,31.76395301,-,-,-,-,,1,-,-,,,0.5286,3.15
12,H,1,060,L,CU-12-060-1001-H-L,2491.3,6,6,0.018849556,2.82743E-05,1740,-4.85,0.3,145,13.6,1,6,29,6,-,-,,1,-,-,,,0.8607,-2.2
12,H,1,060,L,CB-12-060-1001-H-L,2233.6,6,6,0.018849556,2.82743E-05,1560,-4.85,0.3,145,27.7,1,6,30,6,-,-,,1,,,,,0.8607,-2.16
12,H,1,060,E,CU-12-060-1001-H-E,1000.2,6,6,0.018849556,2.82743E-05,704,-4.85,0.3,145,13.6,1,6,34,6,-,-,,1,-,-,,8/8/8/8/8/8/12/12/12/12/16/16/20/20/24/24/28/32/36/40/44/48/52/60/64/64/64/,0.8607,-2.2
12,H,1,060,Q,CU-12-060-1001-H-Q,1920.9,6,6,0.018849556,2.82743E-05,1352,-4.85,0.3,145,13.6,1,6,29,6,-,-,,1,-,-,,8/8/12/16/20/24/28/36/40/44/48/52/56/60/60/60/60/60/60/60/60/60/60/60/60/60/60/60/60,0.8607,-2.2
12,H,2,060,L,CU-12-060-2001-H-L,1001.2,6,6,0.018849556,2.82743E-05,1216,-4.85,0.3,145,13.9,1,6,16,6,6,-,,0.5,0.5,-,,,0.7,2.34
12,H,2,060,L,CB-12-060-2001-H-L,876,6,6,0.018849556,2.82743E-05,1064,-4.85,0.3,145,28.4,1,6,14,6,6,-,,0.5,0.5,-,,,0.7,2.26
12,H,2,060,E,CU-12-060-2001-H-E,408.5,6,6,0.018849556,2.82743E-05,500,-4.85,0.3,145,13.9,1,6,16,6,6,-,,0.5,0.5,-,,8/8/8/12/12/16/16/20/24/28/36/44/52/64/76/76/,0.7,2.35
12,H,2,060,Q,CU-12-060-2001-H-Q,768,6,6,0.018849556,2.82743E-05,940,-4.85,0.3,145,13.9,1,6,16,6,6,-,,0.5,0.5,-,,8/12/24/36/48/60/68/76/76/76/76/76/76/76/76/76,0.7,2.35
12,H,3,060,L,CU-12-060-3001-H-L,817.5,6,6,0.018849556,2.82743E-05,1216,-4.85,0.3,145,13.9,1,6,16,6,6,6,,0.334,0.332,0.334,,,0.7,2.34
12,H,3,060,L,CB-12-060-3001-H-L,715.3,6,6,0.018849556,2.82743E-05,1064,-4.85,0.3,145,28.4,1,6,14,6,6,6,,0.334,0.332,0.334,,,0.7,2.26
12,H,3,060,E,CU-12-060-3001-H-E,333.6,6,6,0.018849556,2.82743E-05,464,-4.85,0.3,145,13.9,1,6,16,6,6,6,,0.334,0.332,0.334,,8/8/8/12/12/16/16/20/24/28/36/44/52/64/76/76,0.7,2.34
12,H,3,060,Q,CU-12-060-3001-H-Q,627.1,6,6,0.018849556,2.82743E-05,940,-4.85,0.3,145,13.9,1,6,16,6,6,6,,0.334,0.332,0.334,,8/12/24/36/48/60/68/76/76/76/76/76/76/76/76/76,0.7,2.05
12,H,4,060,L,CU-12-060-4001-H-L,708,6,6,0.018849556,2.82743E-05,1216,-4.85,0.3,145,13.9,1,6,16,6,6,6,6,0.25,0.25,0.25,0.25,,0.7,2.34
12,H,4,060,L,CB-12-060-4001-H-L,619.5,6,6,0.018849556,2.82743E-05,1064,-4.85,0.3,145,28.4,1,6,14,6,6,6,6,0.25,0.25,0.25,0.25,,0.7,2.26
12,H,4,060,E,CU-12-060-4001-H-E,288.9,6,6,0.018849556,2.82743E-05,464,-4.85,0.3,145,13.9,1,6,16,6,6,6,6,0.25,0.25,0.25,0.25,8/8/8/12/12/16/16/20/24/28/36/44/52/64/76/76,0.7,2.34
12,H,4,060,Q,CU-12-060-4001-H-Q,543.1,6,6,0.018849556,2.82743E-05,940,-4.85,0.3,145,13.9,1,6,16,6,6,6,6,0.25,0.25,0.25,0.25,8/12/24/36/48/60/68/76/76/76/76/76/76/76/76/76,0.7,2.05
12,S,1,090,L,CB-12-090-1001-S-L,4718,120,20,0.302831853,0.0023736,24,-4.85,0.3,145,27.7,6,31.35205198,-,-,-,-,,1,-,-,,,0.7832,3.15
12,S,1,090,L,CU-12-090-1001-S-L,5033,128,20,0.318831853,0.00253184,24,-4.85,0.3,145,13.6,6.4,31.76395301,-,-,-,-,,1,-,-,,,0.7832,3.15
12,H,1,090,L,CU-12-090-1001-H-L,2491.3,6,6,0.018849556,2.82743E-05,1740,-4.85,0.3,145,13.6,1,6,29,6,-,-,,1,-,-,,,0.8607,-2.2
12,H,1,090,L,CB-12-090-1001-H-L,2233.6,6,6,0.018849556,2.82743E-05,1560,-4.85,0.3,145,27.7,1,6,30,6,-,-,,1,-,-,,,0.8607,-2.16
12,H,1,090,E,CU-12-090-1001-H-E,1000.2,6,6,0.018849556,2.82743E-05,704,-4.85,0.3,145,13.6,1,6,34,6,-,-,,1,-,-,,4/8/8/8/8/8/8/12/12/12/12/16/16/20/20/24/28/28/32/36/40/44/52/56/64/64/64/,0.8607,-2.2
12,H,1,090,Q,CU-12-090-1001-H-Q,1920.9,6,6,0.018849556,2.82743E-05,1352,-4.85,0.3,145,13.6,1,6,29,6,-,-,,1,-,-,,8/8/12/16/20/24/28/36/40/44/48/52/56/60/60/60/60/60/60/60/60/60/60/60/60/60/60/60/60,0.8607,-2.2
12,H,2,090,L,CU-12-090-2001-H-L,1001.2,6,6,0.018849556,2.82743E-05,1216,-4.85,0.3,145,13.9,1,6,16,6,6,-,,0.5,0.5,-,,,0.7,2.34
12,H,2,090,L,CB-12-090-2001-H-L,876,6,6,0.018849556,2.82743E-05,1064,-4.85,0.3,145,28.4,1,6,14,6,6,-,,0.5,0.5,-,,,0.7,2.26
12,H,2,090,E,CU-12-090-2001-H-E,408.5,6,6,0.018849556,2.82743E-05,500,-4.85,0.3,145,13.9,1,6,16,6,6,-,,0.5,0.5,-,,8/8/8/12/12/16/16/20/24/28/36/44/52/64/76/76/,0.7,2.35
12,H,2,090,Q,CU-12-090-2001-H-Q,768,6,6,0.018849556,2.82743E-05,940,-4.85,0.3,145,13.9,1,6,16,6,6,-,,0.5,0.5,-,,8/12/24/36/48/60/68/76/76/76/76/76/76/76/76/76,0.7,2.35
12,H,3,090,L,CU-12-090-3001-H-L,817.5,6,6,0.018849556,2.82743E-05,1216,-4.85,0.3,145,13.9,1,6,16,6,6,6,,0.334,0.332,0.334,,,0.7,2.34
12,H,3,090,L,CB-12-090-3001-H-L,715.3,6,6,0.018849556,2.82743E-05,1064,-4.85,0.3,145,28.4,1,6,14,6,6,6,,0.334,0.332,0.334,,,0.7,2.26
12,H,3,090,E,CU-12-090-3001-H-E,333.6,6,6,0.018849556,2.82743E-05,464,-4.85,0.3,145,13.9,1,6,16,6,6,6,,0.334,0.332,0.334,,8/8/8/12/12/16/16/20/24/28/36/44/52/64/76/76,0.7,2.34
12,H,3,090,Q,CU-12-090-3001-H-Q,627.1,6,6,0.018849556,2.82743E-05,940,-4.85,0.3,145,13.9,1,6,16,6,6,6,,0.334,0.332,0.334,,8/12/24/36/48/60/68/76/76/76/76/76/76/76/76/76,0.7,2.05
12,H,4,090,L,CU-12-090-4001-H-L,708,6,6,0.018849556,2.82743E-05,1216,-4.85,0.3,145,13.9,1,6,16,6,6,6,6,0.25,0.25,0.25,0.25,,0.7,2.34
12,H,4,090,L,CB-12-090-4001-H-L,619.5,6,6,0.018849556,2.82743E-05,1064,-4.85,0.3,145,28.4,1,6,14,6,6,6,6,0.25,0.25,0.25,0.25,,0.7,2.26
12,H,4,090,E,CU-12-090-4001-H-E,288.9,6,6,0.018849556,2.82743E-05,464,-4.85,0.3,145,13.9,1,6,16,6,6,6,6,0.25,0.25,0.25,0.25,8/8/8/12/12/16/16/20/24/28/36/44/52/64/76/76,0.7,2.34
12,H,4,090,Q,CU-12-090-4001-H-Q,543.1,6,6,0.018849556,2.82743E-05,940,-4.85,0.3,145,13.9,1,6,16,6,6,6,6,0.25,0.25,0.25,0.25,8/12/24/36/48/60/68/76/76/76/76/76/76/76/76/76,0.7,2.05
12,S,1,150,L,CB-12-150-1001-S-L,2839,130,20,0.322831853,0.0025714,24,-4.85,0.3,162,28.6,6.5,31.86054877,-,-,-,-,,1,-,-,,,0.6705,10.63
12,S,1,150,L,CU-12-150-1001-S-L,3177,146,20,0.354831853,0.00288788,24,-4.85,0.3,162,12.8,7.3,32.5549127,-,-,-,-,,1,-,-,,,0.6705,10.63
12,H,1,150,L,CU-12-150-1001-H-L,2488,7,7,0.021991149,3.84845E-05,1488,-4.85,0.3,162,12.8,1,7,24,7,-,-,,1,-,-,,,0.7385,-0.82
12,H,1,150,L,CB-12-150-1001-H-L,2247,7,7,0.021991149,3.84845E-05,1344,-4.85,0.3,162,28.6,1,7,21,7,-,-,,1,-,-,,,0.7385,-0.68
12,H,1,150,E,CU-12-150-1001-H-E,1088,7,7,0.021991149,3.84845E-05,656,-4.85,0.3,162,12.8,1,7,24,7,-,-,,1,-,-,,4/8/8/8/8/8/12/12/12/16/16/20/20/24/28/32/36/40/44/52/56/64/64/64/,0.7385,-0.85
12,H,1,150,Q,CU-12-150-1001-H-Q,1914.8,7,7,0.021991149,3.84845E-05,1154,-4.85,0.3,162,12.8,1,7,24,7,-,-,,1,-,-,,8/8/12/20/24/32/36/44/48/56/60/62/62/62/62/62/62/62/62/62/62/62/62/62,0.7385,-0.85
12,H,2,150,L,CU-12-150-2001-H-L,948.5,6,6,0.018849556,2.82743E-05,1152,-4.85,0.3,162,13.5,1,6,18,6,6,-,,0.5,0.5,-,,,0.7,2.38
12,H,2,150,L,CB-12-150-2001-H-L,843.1,6,6,0.018849556,2.82743E-05,1024,-4.85,0.3,162,29.3,1,6,16,6,6,-,,0.5,0.5,-,,,0.7,2.13
12,H,2,150,E,CU-12-150-2001-H-E,382.4,6,6,0.018849556,2.82743E-05,468,-4.85,0.3,162,13.5,1,6,18,6,6,-,,0.5,0.5,-,,4/8/8/8/8/12/12/16/16/20/24/28/32/40/48/56/64/64/,0.7,2.38
12,H,2,150,Q,CU-12-150-2001-H-Q,735.3,6,6,0.018849556,2.82743E-05,900,-4.85,0.3,162,13.5,1,6,18,6,6,-,,0.5,0.5,-,,8/12/20/28/40/48/60/68/80/88/92/100/104/104/104/104/104/104/104/104/104/104/104/104/104/104/,0.7,2.02
12,H,3,150,L,CU-12-150-3001-H-L,774.5,6,6,0.018849556,2.82743E-05,1152,-4.85,0.3,162,13.5,1,6,18,6,6,6,,0.334,0.332,0.334,,,0.7,2.38
12,H,3,150,L,CB-12-150-3001-H-L,688.4,6,6,0.018849556,2.82743E-05,1024,-4.85,0.3,162,29.3,1,6,16,6,6,6,,0.334,0.332,0.334,,,0.7,2.13
12,H,3,150,E,CU-12-150-3001-H-E,312.2,6,6,0.018849556,2.82743E-05,436,-4.85,0.3,162,13.5,1,6,18,6,6,6,,0.334,0.332,0.334,,4/8/8/8/8/12/12/16/16/20/24/28/32/40/48/56/64/64,0.7,2.28
12,H,3,150,Q,CU-12-150-3001-H-Q,600.4,6,6,0.018849556,2.82743E-05,900,-4.85,0.3,162,13.5,1,6,18,6,6,6,,0.334,0.332,0.334,,8/12/20/28/36/44/52/60/64/64/64/64/64/64/64/64/64/64,0.7,2.28
12,H,4,150,L,CU-12-150-4001-H-L,670.7,6,6,0.018849556,2.82743E-05,1152,-4.85,0.3,162,13.5,1,6,18,6,6,6,6,0.25,0.25,0.25,0.25,,0.7,2.38
12,H,4,150,L,CB-12-150-4001-H-L,596.1,6,6,0.018849556,2.82743E-05,1024,-4.85,0.3,162,29.3,1,6,16,6,6,6,6,0.25,0.25,0.25,0.25,,0.7,2.13
12,H,4,150,E,CU-12-150-4001-H-E,270.4,6,6,0.018849556,2.82743E-05,436,-4.85,0.3,162,13.5,1,6,18,6,6,6,6,0.25,0.25,0.25,0.25,4/8/8/8/8/12/12/16/16/20/24/28/32/40/48/56/64/64,0.7,2.38
12,H,4,150,Q,CU-12-150-4001-H-Q,520,6,6,0.018849556,2.82743E-05,900,-4.85,0.3,162,13.5,1,6,18,6,6,6,6,0.25,0.25,0.25,0.25,8/12/20/28/36/44/52/60/64/64/64/64/64/64/64/64/64/64,0.7,2.02
12,S,1,250,L,CB-12-250-1001-S-L,1681,113,20,0.288831853,0.00223514,20,-4.85,0.3,149,29.2,5.65,30.95420365,-,-,-,-,,1,-,-,,,0.6417,12.67
12,S,1,250,L,CU-12-250-1001-S-L,1962,132,20,0.326831853,0.00261096,20,-4.85,0.3,149,13.4,6.6,31.95478012,-,-,-,-,,1,-,-,,,0.6417,12.67
12,H,1,250,L,CU-12-250-1001-H-L,1334,7,7,0.021991149,3.84845E-05,1288,-4.85,0.3,149,13.4,1,7,23,7,-,-,,1,-,-,,,0.4574,-1.15
12,H,1,250,L,CB-12-250-1001-H-L,1218,7,7,0.021991149,3.84845E-05,1176,-4.85,0.3,149,29.2,1,7,21,7,-,-,,1,-,-,,,0.4574,-1.36
12,H,1,250,E,CU-12-250-1001-H-E,650,7,7,0.021991149,3.84845E-05,632,-4.85,0.3,149,13.4,1,7,23,7,-,-,,1,-,-,,4/8/8/8/8/8/12/12/12/16/16/20/24/24/28/32/36/44/48/56/64/72/72/,0.4574,-1.15
12,H,1,250,Q,CU-12-250-1001-H-Q,1064.7,7,7,0.021991149,3.84845E-05,1036,-4.85,0.3,149,13.4,1,7,23,7,-,-,,1,-,-,,8/8/12/20/24/32/36/44/48/52/56/58/58/58/58/58/58/58/58/58/58/58/58,0.4574,-1.15
12,H,2,250,L,CU-12-250-2001-H-L,783.8,6,6,0.018849556,2.82743E-05,952,-4.85,0.3,149,14.3,1,6,17,6,6,-,,0.5,0.5,-,,,0.7,2.04
12,H,2,250,L,CB-12-250-2001-H-L,691.5,6,6,0.018849556,2.82743E-05,840,-4.85,0.3,149,29.9,1,6,15,6,6,-,,0.5,0.5,-,,,0.7,2.06
12,H,2,250,E,CU-12-250-2001-H-E,323.6,6,6,0.018849556,2.82743E-05,396,-4.85,0.3,149,14.3,1,6,17,6,6,-,,0.5,0.5,-,,4/4/8/8/8/12/12/16/16/20/24/28/36/40/48/56/56/,0.7,2.04
12,H,2,250,Q,CU-12-250-2001-H-Q,601.4,6,6,0.018849556,2.82743E-05,736,-4.85,0.3,149,14.3,1,6,17,6,6,-,,0.5,0.5,-,,8/12/16/24/32/40/48/52/56/56/56/56/56/56/56/56/56,0.7,2.22
12,H,3,250,L,CU-12-250-3001-H-L,640,6,6,0.018849556,2.82743E-05,952,-4.85,0.3,149,14.3,1,6,17,6,6,6,,0.334,0.332,0.334,,,0.7,2.04
12,H,3,250,L,CB-12-250-3001-H-L,564.7,6,6,0.018849556,2.82743E-05,840,-4.85,0.3,149,29.9,1,6,15,6,6,6,,0.334,0.332,0.334,,,0.7,2.06
12,H,3,250,E,CU-12-250-3001-H-E,309.5,6,6,0.018849556,2.82743E-05,444,-4.85,0.3,149,14.3,1,6,17,6,6,6,,0.334,0.332,0.334,,4/8/8/8/12/12/16/16/20/24/28/32/40/48/56/56/56,0.7,2.04
12,H,3,250,Q,CU-12-250-3001-H-Q,491,6,6,0.018849556,2.82743E-05,736,-4.85,0.3,149,14.3,1,6,17,6,6,6,,0.334,0.332,0.334,,8/12/16/24/32/40/48/52/56/56/56/56/56/56/56/56/56,0.7,2.22
12,H,4,250,L,CU-12-250-4001-H-L,554.2,6,6,0.018849556,2.82743E-05,952,-4.85,0.3,149,14.3,1,6,17,6,6,6,6,0.25,0.25,0.25,0.25,,0.7,2.04
12,H,4,250,L,CB-12-250-4001-H-L,489,6,6,0.018849556,2.82743E-05,840,-4.85,0.3,149,29.9,1,6,15,6,6,6,6,0.25,0.25,0.25,0.25,,0.7,2.06
12,H,4,250,E,CU-12-250-4001-H-E,231.1,6,6,0.018849556,2.82743E-05,369,-4.85,0.3,149,14.3,1,6,17,6,6,6,6,0.25,0.25,0.25,0.25,4/8/8/8/8/12/12/16/16/20/24/28/36/40/48/56/56,0.7,2.04
12,H,4,250,Q,CU-12-250-4001-H-Q,425.2,6,6,0.018849556,2.82743E-05,736,-4.85,0.3,149,14.3,1,6,17,6,6,6,6,0.25,0.25,0.25,0.25,8/12/16/24/32/40/48/52/56/56/56/56/56/56/56/56/56,0.7,2.22
14,S,1,015,L,CB-14-015-1001-S-L,3715,115,20,0.292831853,0.0022747,36,-4.85,0.3,137.5,27.9,5.75,31.07175638,-,-,-,-,,1,-,-,,,0.7763,6.18
14,S,1,015,L,CU-14-015-1001-S-L,3913,121,20,0.304831853,0.00239338,36,-4.85,0.3,137.5,13.4,6.05,31.40590428,-,-,-,-,,1,-,-,,,0.7763,6.18
14,H,1,015,L,CU-14-015-1001-H-L,3737,8,8,0.025132741,5.02655E-05,1344,-4.85,0.3,137.5,13.4,1,8,24,8,-,-,,1,-,-,,,0.94,-2.95
14,H,1,015,L,CB-14-015-1001-H-L,3270,8,8,0.025132741,5.02655E-05,1176,-4.85,0.3,137.5,27.9,1,8,21,8,-,-,,1,-,-,,,0.94,-2.92
14,H,1,015,E,CU-14-015-1001-H-E,1600,8,8,0.025132741,5.02655E-05,580,-4.85,0.3,137.5,13.4,1,8,24,8,-,-,,1,-,-,,4/4/8/8/8/8/8/12/12/12/16/16/20/20/24/28/32/36/40/44/52/56/56/56/,0.94,-2.95
14,H,1,015,Q,CU-14-015-1001-H-Q,2879.9,8,8,0.025132741,5.02655E-05,1044,-4.85,0.3,137.5,13.4,1,8,24,8,-,-,,1,-,-,,8/8/12/16/24/28/36/40/44/48/52/56/56/56/56/56/56/56/56/56/56/56/56/56,0.94,-2.95
14,H,2,015,L,CU-14-015-2001-H-L,1054.2,8,8,0.025132741,5.02655E-05,720,-4.85,0.3,137.5,13.3,1,8,12,8,8,-,,0.5,0.5,-,,,0.7,2.56
14,H,2,015,L,CB-14-015-2001-H-L,966.3,8,8,0.025132741,5.02655E-05,660,-4.85,0.3,137.5,27.6,1,8,11,8,8,-,,0.5,0.5,-,,,0.7,2.19
14,H,2,015,E,CU-14-015-2001-H-E,412.5,8,8,0.025132741,5.02655E-05,284,-4.85,0.3,137.5,13.3,1,8,12,8,8,-,,0.5,0.5,-,,4/8/8/8/12/16/20/24/32/40/52/60/,0.7,2.56
14,H,2,015,Q,CU-14-015-2001-H-Q,819.2,8,8,0.025132741,5.02655E-05,564,-4.85,0.3,137.5,13.3,1,8,12,8,8,-,,0.5,0.5,-,,8/16/28/40/52/60/60/60/60/60/60/60,0.7,2.56
14,H,3,015,L,CU-14-015-3001-H-L,975.5,8,8,0.025132741,5.02655E-05,816,-4.85,0.3,137.5,13.3,1,8,12,8,8,8,,0.334,0.332,0.334,,,0.7,2.56
14,H,3,015,L,CB-14-015-3001-H-L,894.2,8,8,0.025132741,5.02655E-05,748,-4.85,0.3,137.5,27.6,1,8,11,8,8,8,,0.334,0.332,0.334,,,0.7,2.19
14,H,3,015,E,CU-14-015-3001-H-E,422.2,8,8,0.025132741,5.02655E-05,326,-4.85,0.3,137.5,13.3,1,8,12,8,8,8,,0.334,0.332,0.334,,8/8/8/12/16/20/24/32/40/52/68/68,0.7,2.56
14,H,3,015,Q,CU-14-015-3001-H-Q,749.5,8,8,0.025132741,5.02655E-05,632,-4.85,0.3,137.5,13.3,1,8,12,8,8,8,,0.334,0.332,0.334,,8/16/32/44/56/68/68/68/68/68/68/68,0.7,2.56
14,H,4,015,L,CU-14-015-4001-H-L,745,8,8,0.025132741,5.02655E-05,720,-4.85,0.3,137.5,13.3,1,8,12,8,8,8,8,0.25,0.25,0.25,0.25,,0.7,2.56
14,H,4,015,L,CB-14-015-4001-H-L,682.9,8,8,0.025132741,5.02655E-05,660,-4.85,0.3,137.5,27.6,1,8,11,8,8,8,8,0.25,0.25,0.25,0.25,,0.7,2.19
14,H,4,015,E,CU-14-015-4001-H-E,308.1,8,8,0.025132741,5.02655E-05,277,-4.85,0.3,137.5,13.3,1,8,12,8,8,8,8,0.25,0.25,0.25,0.25,4/8/8/12/12/16/20/28/32/44/56/60,0.7,2.56
14,H,4,015,Q,CU-14-015-4001-H-Q,579.3,8,8,0.025132741,5.02655E-05,564,-4.85,0.3,137.5,13.3,1,8,12,8,8,8,8,0.25,0.25,0.25,0.25,8/16/28/40/52/60/60/60/60/60/60/60,0.7,2.56
14,S,1,030,L,CB-14-030-1001-S-L,3715,115,20,0.292831853,0.0022747,36,-4.85,0.3,137.5,27.9,5.75,31.07175638,-,-,-,-,,1,0.25,0.25,0.25,,0.7786,6.18
14,S,1,030,L,CU-14-030-1001-S-L,3925,121,20,0.304831853,0.00239338,36,-4.85,0.3,137.5,13.4,6.05,31.40590428,-,-,-,-,,1,0.25,0.25,0.25,,0.7786,6.18
14,H,1,030,L,CU-14-030-1001-H-L,3737,8,8,0.025132741,5.02655E-05,1344,-4.85,0.3,137.5,13.4,1,8,24,8,-,-,,1,-,-,,,0.94,-2.95
14,H,1,030,L,CB-14-030-1001-H-L,3270,8,8,0.025132741,5.02655E-05,1176,-4.85,0.3,137.5,27.9,1,8,21,8,-,-,,1,,,,,0.94,-2.92
14,H,1,030,E,CU-14-030-1001-H-E,1600,8,8,0.025132741,5.02655E-05,580,-4.85,0.3,137.5,13.4,1,8,24,8,-,-,,1,-,-,,4/4/8/8/8/8/8/12/12/12/16/16/20/20/24/28/32/36/40/44/52/56/56/56/,0.94,-2.95
14,H,1,030,Q,CU-14-030-1001-H-Q,2879.9,8,8,0.025132741,5.02655E-05,1044,-4.85,0.3,137.5,13.4,1,8,24,8,-,-,,1,-,-,,8/8/12/16/24/28/36/40/44/48/52/56/56/56/56/56/56/56/56/56/56/56/56/56,0.94,-2.95
14,H,2,030,L,CU-14-030-2001-H-L,1054.2,8,8,0.025132741,5.02655E-05,720,-4.85,0.3,137.5,13.3,1,8,12,8,8,-,,0.5,0.5,-,,,0.7,2.56
